param DistanceMatrix:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 :=
166 7.247603 6.586075 6.581247 7.879006 5.604901 7.030801 6.289225 6.291010 6.323025 6.631907 7.181361 5.715877 6.014917 7.546733 8.257788 6.538839 6.354759 6.115198 7.726279 6.244813 7.091216 5.333595 6.392576 5.934332 5.886012 6.716613 5.993041 5.461883 6.294334 6.026555 6.681537 6.693913 5.494957 6.688249 5.560435 5.781716 5.937129 5.389313 5.773897 6.937257 6.601091 4.677257 7.150337 4.590056 6.184068 5.254357 6.415523 6.680745 5.715794 6.608423 7.475934 6.713309 7.579103 6.403729 6.213489 6.523373 6.639831 6.312841 7.261677 6.926535 5.215685 4.201427 4.948013 6.926131 5.361302 5.599797 7.010734 5.562616 5.024118 8.087381 4.109090 6.532814 4.189926 8.151624 6.885725 5.160032 5.699567 4.301530 6.890742 5.107513 6.365796 5.340245 5.371597 2.154901 6.318962 5.660784 4.764664 5.696103 4.517789 5.288509 4.328286 4.206229 3.720692 5.675259 6.392114 8.354283 6.169186 6.042849 6.966143 6.442540 5.913462 4.852890 4.932015 5.125857 5.215251 4.161573 4.739829 3.578411 5.432489 6.807159 7.428993 4.912318 5.073493 5.635295 5.250052 7.075214 5.413474 5.109864 3.406248 4.711640 6.003248 8.516340 4.758611 4.942883 6.687581 5.205132 5.319791 5.215658 4.954957 3.666748 4.989334 3.347037 3.345754 3.766356 3.842427 2.870418 2.725552 2.842334 1.555337 3.123904 2.854082 2.798434 2.689755 2.034882 3.671114 2.438773 2.224067 2.069958 2.230860 3.126772 4.273257 4.285043 4.704259 3.210350 3.621622 2.077386 2.115800 3.399709 5.724994 4.753953 2.758947 2.559419 2.581502 2.578193 2.209322 0.000000 3.112056 2.623811 3.175486 3.881177 2.910395 3.036631 2.769283 1.992011 2.071169 3.324961 3.537468 2.783869
167 6.320700 6.555878 5.657815 6.690963 4.628920 6.020411 5.981136 5.467782 6.144287 5.986473 6.403426 5.470957 5.638875 7.203342 7.343905 5.252859 5.010855 4.881269 6.478472 5.503972 6.252801 4.955397 6.230415 5.715540 5.696422 5.599681 5.615484 5.545898 5.557951 5.928820 5.602230 5.654187 5.298755 5.518089 4.846806 5.295937 5.139157 4.940884 5.824340 6.188013 5.780910 5.112140 6.459402 4.713003 5.813505 4.876022 6.121284 6.199015 4.946635 5.499550 6.925205 6.032682 6.613421 5.264874 5.448284 5.314242 5.755298 5.369214 6.134890 8.094280 5.774646 4.772294 5.626603 6.739737 5.466987 5.078817 7.327865 6.259301 5.268819 7.548832 4.593218 6.324652 4.898425 6.986358 6.460649 5.780954 6.338606 4.904655 6.412337 5.347713 6.896123 5.600217 5.894814 3.809535 6.123630 5.918178 5.338280 5.935453 5.199585 6.276976 5.413263 4.947994 5.055885 6.220810 6.321682 7.285353 5.333876 6.535373 6.749838 6.779968 6.417023 5.891171 5.240336 6.093391 5.992868 5.488131 5.658836 4.712279 6.111935 6.433525 7.396862 5.683959 4.980999 5.753576 5.741965 7.477451 6.280077 5.437129 5.332061 5.926444 5.946037 7.313458 5.097084 5.956508 6.942108 5.916767 5.620772 5.337590 5.561198 4.939807 4.636837 3.509696 3.595288 3.740122 4.649443 3.730672 4.168859 3.867571 3.690022 3.416885 3.653578 3.845292 3.582179 3.716769 3.258694 3.700423 4.610710 3.120338 2.421646 2.155602 2.714255 2.777757 3.287242 2.918273 3.796423 3.087404 2.692758 3.220134 4.159483 3.518797 3.297553 2.773628 3.050758 3.236317 2.462572 3.112056 0.000000 2.650975 1.689654 2.445565 3.867068 3.525782 2.519198 3.000692 1.815221 2.177288 2.350253 2.364285
168 6.909157 5.864864 6.188039 7.204075 5.654062 6.449374 5.925906 5.976578 6.062902 5.846472 6.806754 5.308208 5.452110 7.368756 7.652504 5.823156 6.097004 5.752039 6.967698 5.781104 6.726506 5.208133 6.139914 5.430227 5.808317 6.964247 5.421156 4.960910 6.247260 5.701655 6.409223 5.964206 5.523545 6.539981 5.278964 5.472970 5.442919 4.879806 5.287755 6.730050 6.160051 4.623417 6.477028 4.594270 5.653381 5.255818 6.355933 6.088867 5.470546 5.870948 6.579279 6.249242 6.863163 5.915728 5.559291 6.022695 6.153220 5.625000 6.434786 6.467848 5.142191 3.771873 4.873579 6.388412 5.406437 5.156825 6.524271 5.075521 5.004735 7.795847 4.032605 6.763593 4.435651 8.238101 6.236580 4.719671 5.272307 4.345189 6.595128 5.761738 6.191297 5.042333 5.537685 3.539084 5.760050 5.505288 5.104117 5.889983 4.554016 5.502427 4.600557 4.415988 4.322696 5.728176 5.830528 8.310956 5.885631 5.736846 6.354255 6.783994 5.580633 4.791772 4.922375 5.061435 5.154516 5.015095 4.630732 4.107301 5.409758 6.438663 7.351786 5.011550 5.202018 5.305043 5.215373 7.243220 5.321808 5.369539 3.660907 5.091583 5.595436 8.341734 5.685637 5.697686 6.747333 5.172381 5.159903 5.782844 5.343934 4.215490 4.413769 2.924020 3.066523 3.420629 3.500462 2.561104 3.516745 4.220558 2.695457 3.656924 3.309038 2.581910 3.709691 3.412854 2.445760 3.149158 3.494683 2.120083 1.757577 2.408294 3.844048 2.896969 4.345682 2.666873 2.951822 3.016571 2.254593 3.627777 5.319949 3.993395 2.311229 3.083444 3.288947 2.540371 1.582531 2.623811 2.650975 0.000000 2.946051 3.754461 2.448901 1.597163 2.127991 2.911236 2.436776 2.688546 2.906776 3.435220
169 6.048926 6.346339 5.269699 6.484274 4.249202 5.875301 5.537068 5.118520 5.863832 5.660010 6.153351 4.981087 5.250401 7.075862 7.283137 5.118539 4.663994 4.627597 6.430391 5.339538 6.053749 4.697017 5.763924 5.113560 5.020630 5.020769 5.112278 5.060008 5.141543 5.464367 5.057152 5.323121 4.958809 5.348658 4.271894 4.742405 4.755177 4.410084 5.493439 6.250904 5.590980 4.897358 6.056887 4.634598 5.489161 4.783010 6.039669 5.889641 4.613469 5.443268 6.805938 5.551192 6.550405 5.062550 5.124411 4.869788 5.521484 5.074990 5.796527 7.929667 5.646212 4.740730 5.276448 6.402241 5.201543 4.648371 7.072013 5.774010 4.927488 7.380766 3.882753 5.648964 4.047070 6.506361 5.849320 5.680775 6.032075 4.734240 6.216323 5.186884 6.492853 5.096807 5.119815 3.646090 5.300788 5.377718 4.806392 5.264789 4.577404 5.459556 4.910471 4.248463 4.403515 5.878240 6.040974 7.122156 4.749737 6.218137 6.387456 6.715796 6.251021 5.287390 4.630830 5.659627 5.406977 5.024348 5.073660 3.893414 5.577608 5.742264 7.283020 5.143473 4.792860 5.144595 5.030865 7.256704 5.609541 4.826878 5.158808 5.563915 5.475793 6.958339 4.679376 5.885909 6.592738 5.398545 4.979267 4.627728 4.756929 4.594310 4.125479 3.149543 2.796864 3.511537 4.252029 3.742004 4.138001 4.099913 3.702123 3.030193 3.057213 3.175082 3.030111 3.870623 3.515742 3.318172 4.563787 3.213398 2.263560 2.623246 2.495170 2.730305 2.472929 3.386985 3.424547 3.581104 2.978562 2.857447 3.956145 3.252166 3.434363 2.777155 2.920164 3.075429 2.268894 3.175486 1.689654 2.946051 0.000000 2.500671 3.602494 3.492123 2.231220 3.549666 1.768477 3.031117 2.550375 2.493460
170 6.621593 6.921394 5.918033 6.832323 4.493669 6.564426 6.367139 5.512092 6.745060 6.370180 6.811690 5.998528 6.162568 8.050656 8.060726 5.687831 5.319142 5.434265 7.132321 5.240009 6.537156 4.622371 6.357478 5.746825 5.595012 5.368685 5.752118 5.930621 5.683956 6.293408 5.883362 6.054417 5.991988 6.030519 4.963135 5.398600 5.298562 5.218598 6.347165 5.954488 6.241392 5.102475 6.300849 4.601557 6.127877 4.548634 6.229933 6.524027 5.534551 6.292122 7.641167 6.367873 6.977930 5.727946 5.690856 5.481223 6.073498 5.618741 6.288865 8.751295 6.760564 5.889510 6.250178 6.933398 6.043773 5.711116 8.006249 6.634123 5.932602 8.036329 5.223767 6.125422 4.891713 6.611413 6.222323 6.521539 7.098530 5.171860 7.305200 5.308624 7.314794 5.930551 6.174047 4.575355 6.090280 6.260118 5.915002 6.002461 5.488666 6.441894 6.127069 5.581233 5.958550 6.223714 6.186297 7.777749 4.802436 7.040757 7.018957 7.326971 6.931752 6.368771 4.863628 6.454610 6.254407 5.973090 6.116018 5.296096 6.578681 6.360121 7.509274 5.437850 5.384613 6.112281 5.695744 8.165183 6.437458 5.599385 5.687627 6.069573 5.735994 6.910478 4.379730 5.419845 6.457278 5.897483 5.724408 5.429923 5.660614 4.668591 4.827886 3.456228 3.579282 3.273679 5.781379 5.052770 4.288714 3.915894 4.610444 3.565389 3.848924 4.064529 3.553460 3.856908 3.687950 4.068413 4.634355 3.217203 3.213688 2.728710 2.400242 3.091565 2.945841 4.626884 5.122692 3.980676 3.620233 3.866823 5.246029 4.721629 3.731582 3.495466 3.734623 3.604401 3.616532 3.881177 2.445565 3.754461 2.500671 0.000000 4.191361 4.552171 3.660754 3.358045 2.433959 3.337649 3.883141 2.932020
171 7.034650 5.678651 6.489050 7.842215 5.409523 6.953878 6.226639 5.992421 6.407926 6.311121 7.280269 5.529273 5.830047 7.848634 8.355842 6.265723 6.461885 6.105520 7.771048 5.724763 6.782924 5.056828 6.025522 5.136858 5.582448 6.627522 5.468018 4.840055 6.275093 5.821004 6.808081 6.478996 5.434580 6.556161 5.102069 5.550599 5.185123 4.706970 4.998361 6.751977 6.307160 4.673468 6.660371 4.386489 5.597156 5.448767 6.693781 6.411381 5.936870 6.657480 7.069266 6.596087 7.294420 6.242782 5.622762 6.309954 6.437666 5.903390 6.854458 5.517933 4.208766 3.147148 4.450236 6.236500 4.449819 4.871498 6.638553 4.671090 4.193979 7.085069 2.802656 6.690331 3.922516 7.996848 5.763383 3.715264 4.946974 2.710281 5.949566 5.321946 5.464790 4.747895 4.814682 3.326297 4.992684 4.694296 4.266916 5.126385 3.562863 4.719207 3.566920 3.487517 3.498653 5.026044 5.090702 7.791626 4.670653 5.180345 6.265399 6.484615 5.007554 3.792395 3.980940 4.015889 4.548079 4.046957 3.891132 3.267498 4.592856 5.866527 7.009168 4.063729 4.389243 4.406161 4.356424 6.616912 4.256004 4.300242 2.549868 4.064120 4.916053 8.166312 4.920017 5.392742 6.418475 4.365755 4.677816 5.115670 4.517164 3.341071 3.299060 1.974576 2.309777 2.676753 3.005391 2.395081 2.539393 3.864099 2.524002 3.090177 2.320136 2.074911 2.999369 3.144516 2.476621 2.314967 3.165589 2.507780 2.647320 2.991675 4.032008 3.552731 4.239986 3.856876 2.744791 3.670839 3.367409 3.800232 6.667222 5.268543 2.534463 2.889509 2.669150 1.444581 2.917097 2.910395 3.867068 2.448901 3.602494 4.191361 0.000000 2.393403 3.412497 3.559295 2.910819 3.606083 3.420361 4.357803
172 7.609047 6.434187 7.067099 7.991604 6.255262 7.208607 6.668323 6.687761 6.707190 6.532799 7.774515 6.051851 6.251306 8.040211 8.542466 6.652329 6.865018 6.394265 7.812703 6.602197 7.365995 6.134366 6.802716 6.045854 6.407885 7.438927 6.002912 5.626448 6.886744 6.382465 7.207325 6.857662 6.157920 7.076943 5.969265 6.161215 5.957858 5.548588 5.869470 7.559956 6.750072 5.528257 7.157475 5.356895 6.241050 6.122342 7.265738 6.767641 6.279851 6.697485 7.442150 7.120197 7.525154 6.663514 6.233214 6.845174 6.813414 6.392489 7.165695 6.356988 4.950455 3.445592 5.113440 6.842762 5.588384 5.637458 6.928794 5.308508 4.843415 8.361173 4.287259 7.284446 4.666557 8.890529 6.754616 4.973368 5.516719 4.565167 7.018776 6.408568 6.420652 5.643892 5.780718 3.830435 6.062030 5.793440 5.383971 6.214267 4.752255 5.628979 4.673205 4.459962 4.184350 6.273001 6.278359 8.919197 6.365722 6.097295 6.789364 7.412503 6.120166 4.991662 5.191068 5.143577 5.523302 4.893668 4.880028 4.122862 5.502230 6.893066 8.035168 5.278152 5.450202 5.333658 5.192644 7.574719 5.508122 5.605876 3.624434 5.570830 6.021268 8.648324 6.186654 6.432255 7.439676 5.342575 5.222095 5.878930 5.471909 4.694819 4.536026 3.312140 3.143441 4.042584 3.044721 2.216540 3.813848 4.597503 2.765201 3.799535 3.257501 2.764078 3.770972 4.054747 3.365833 3.525217 3.680139 2.572361 2.115242 3.022731 4.310067 3.243908 4.552506 2.931789 2.483765 3.581429 2.760281 3.712493 5.593051 4.154426 2.464926 3.475094 3.404171 2.915134 1.922401 3.036631 3.525782 1.597163 3.492123 4.552171 2.393403 0.000000 2.352827 3.663660 3.199305 3.495318 3.163614 3.755516
173 6.360783 5.971547 5.879301 6.597224 5.220928 5.907465 5.383362 5.541889 5.437169 5.523149 6.495757 4.966175 5.194065 6.720878 7.181738 5.539671 5.359123 5.176901 6.552857 5.596282 6.292325 5.301243 5.908404 5.444548 5.507446 6.440030 5.102182 4.998348 5.712341 5.343603 5.872788 5.731302 5.185832 6.029382 4.926532 5.196389 5.083392 4.787623 5.428926 6.377457 5.743579 4.851676 6.062510 4.670693 5.563418 4.956050 6.004429 5.750496 4.891439 5.527455 6.647451 5.898711 6.456497 5.442492 5.272022 5.594108 5.585176 5.365515 5.981582 7.116387 5.434069 4.140285 4.942878 6.550048 5.704376 5.142461 6.608562 5.617561 4.701150 8.063299 4.409214 6.335823 4.332049 7.999775 6.430322 5.630923 5.592226 5.044720 6.646466 5.891926 6.629839 5.283178 5.777876 3.656391 5.792912 5.618594 5.441216 6.277789 5.049450 5.773475 4.957722 4.725469 4.348345 6.102960 6.368151 8.159075 6.118994 6.105799 6.453433 7.011568 6.300570 5.215476 5.064257 5.604765 5.508242 5.162930 5.072709 4.144237 5.584630 6.490729 7.725411 5.299609 5.534178 5.621109 5.359795 7.793942 5.834435 5.516909 4.309294 5.703524 5.972135 8.209140 5.806684 6.006170 7.050786 5.524634 5.091233 5.798696 5.343856 4.866942 4.449696 3.381851 3.349686 4.015058 3.553528 3.030709 4.268071 4.646340 2.884740 3.640483 3.263352 2.730559 3.464269 3.630613 3.635756 3.328429 3.795142 2.809100 1.560917 2.817946 3.558526 3.099454 3.785675 2.495511 3.046424 3.309607 1.835383 3.684617 4.077106 3.032216 3.016026 2.826641 3.373919 2.962034 1.300484 2.769283 2.519198 2.127991 2.231220 3.660754 3.412497 2.352827 0.000000 3.116621 2.309002 3.001664 2.620683 2.528328
174 7.226417 6.712249 6.545884 7.501526 5.600390 6.813117 6.342854 6.153403 6.554463 6.782001 7.218451 6.083126 6.191202 7.622663 8.083596 6.435498 6.242408 6.151449 7.517113 6.027627 7.217441 5.284611 6.640250 6.258177 6.284730 6.797296 5.962209 5.813641 6.436843 6.348747 6.855235 6.707929 5.905694 6.645195 5.749125 6.118660 5.963212 5.677492 6.257807 6.478532 6.669833 4.764290 6.990972 4.488826 6.397126 4.826335 6.233273 6.821680 5.897214 6.623687 7.651125 6.911740 7.324481 6.204986 6.286921 6.597535 6.629312 6.171535 7.105313 7.792666 5.960265 5.077630 5.951110 7.531332 6.252834 6.155597 7.729472 6.585061 5.545263 8.648184 5.088417 7.267225 5.352159 8.438714 7.270059 6.114502 6.794933 4.870861 7.408658 5.514554 7.421235 6.086294 6.475740 3.128482 6.867771 6.555260 5.970310 6.663634 5.330500 6.373179 5.426003 5.417122 5.083937 6.348006 6.890678 8.575240 6.492284 6.881384 7.430430 7.015680 6.699668 6.046769 5.386214 6.092155 6.134657 5.151083 5.784932 4.904917 6.379921 7.201051 7.628270 5.683380 5.434954 6.493973 6.035789 8.060938 6.441490 6.098395 4.183827 5.434454 6.255939 8.534733 5.075842 4.994384 6.854370 5.926791 5.972946 5.981967 5.983510 4.087289 5.512235 3.878191 4.237234 4.086971 4.676063 3.523794 2.858983 2.789534 2.581653 3.615617 3.409489 3.521949 3.419129 2.252332 3.525862 2.980895 2.788366 1.758773 2.467420 3.021479 4.339993 4.369410 5.024079 3.158823 4.466623 1.584903 2.079232 3.663309 5.787971 4.923164 2.748850 2.894482 3.097128 2.867425 3.055088 1.992011 3.000692 2.911236 3.549666 3.358045 3.559295 3.663660 3.116621 0.000000 2.127679 2.752999 3.510590 2.513702
175 6.296513 6.108393 5.464904 6.647583 4.439880 5.954627 5.636165 5.307447 5.800050 5.844873 6.249204 5.105622 5.303605 7.026268 7.355570 5.438492 5.061900 4.957663 6.660737 5.274174 6.222516 4.532527 5.814900 5.243323 5.257561 5.571615 5.142668 4.854716 5.435585 5.472075 5.506354 5.548362 4.925012 5.629126 4.533620 4.950157 4.965611 4.485625 5.297542 6.014601 5.661718 4.250732 6.168175 3.961138 5.364060 4.393317 5.717691 5.883410 4.765064 5.667164 6.764153 5.890763 6.551684 5.257597 5.230867 5.213621 5.635902 5.199729 6.005580 7.299919 5.286479 4.293700 5.055711 6.355708 5.198526 4.815664 6.882941 5.680059 4.681885 7.394778 3.712376 6.023619 4.124778 6.947935 5.882332 5.253358 5.843522 4.116689 6.152340 4.720687 6.378689 5.026685 5.248212 2.738081 5.530149 5.409934 4.727314 5.469896 4.333803 5.355064 4.567509 4.274135 4.152083 5.520802 5.823087 7.218925 4.993426 5.929596 6.280211 6.286575 5.821975 5.046281 4.399762 5.105948 5.182848 4.628806 4.881927 3.768362 5.301178 5.913902 6.710052 4.705847 4.725228 5.178404 4.998707 7.097733 5.379075 4.776936 4.149174 4.813587 5.235093 7.441249 4.314868 4.899478 6.178392 5.041618 4.849007 4.744648 4.684467 3.664526 4.106035 2.736554 2.774958 2.903315 3.833291 3.046746 2.926477 2.978902 2.628528 2.589757 2.743856 2.840965 2.745810 2.541442 2.834872 2.151546 3.406158 2.051914 1.457888 2.088751 2.896995 3.069225 3.141214 2.814666 3.265235 2.167728 2.065104 2.653060 4.678573 3.770828 2.337299 2.194050 2.390547 2.160442 2.167800 2.071169 1.815221 2.436776 1.768477 2.433959 2.910819 3.199305 2.309002 2.127679 0.000000 2.280212 2.409397 2.143694
176 6.490941 6.396900 6.253677 6.888855 5.492767 6.250460 6.224682 5.761403 6.316188 6.274939 6.773969 5.849353 6.074201 7.584539 7.578532 5.950070 5.690329 5.642413 6.926015 5.658919 6.445885 5.450827 6.530301 6.189904 6.415658 6.765882 5.991270 5.574599 6.472800 6.123468 6.567380 6.022894 5.770901 6.126794 5.458037 5.875250 5.765150 5.507913 5.943289 6.074956 5.970393 5.068568 6.733788 4.643218 5.789551 4.937972 6.257237 6.276333 5.500930 5.866246 6.972392 6.704172 6.808734 5.773432 5.425889 5.775525 5.893120 5.910877 6.422762 7.518940 6.031381 4.749906 5.858651 7.321958 6.295540 5.864736 7.469774 6.572690 5.460903 7.249125 4.616802 7.578638 5.566814 7.817678 6.807447 5.789796 6.440277 4.751624 6.105412 6.013986 7.397928 6.070401 6.891393 4.256965 6.527686 6.385528 6.161732 7.008483 5.764882 6.940810 5.872151 5.662871 5.550387 6.596747 6.700226 7.229350 5.653328 6.813810 7.126818 7.341718 6.359557 5.934759 5.595524 6.124916 6.215934 5.816128 5.957436 5.241348 6.185759 7.072644 7.121419 5.975958 5.886754 6.507799 6.438557 8.274106 6.432434 5.858484 4.916992 5.839320 6.200271 8.389039 5.869517 5.925336 7.222844 6.209839 6.031958 6.450778 6.188800 5.179665 4.436700 3.535072 3.927024 3.764141 4.727561 3.525495 4.206955 4.373543 3.646168 4.209306 4.171967 3.876525 4.425500 3.869403 2.238950 3.089613 4.312869 3.105752 2.544019 1.744872 3.146902 2.865298 4.189539 2.595852 3.471320 2.846110 2.731872 3.974629 5.188089 4.453826 3.310497 3.302363 3.600793 2.770084 2.896598 3.324961 2.177288 2.688546 3.031117 3.337649 3.606083 3.495318 3.001664 2.752999 2.280212 0.000000 1.826218 3.392515
177 6.078781 6.094927 5.851793 6.626637 4.949588 5.817361 5.827336 5.370791 5.970151 5.935317 6.560641 5.439816 5.665187 7.100075 7.272790 5.521904 5.193043 4.998680 6.564744 5.652931 6.098483 5.443457 6.151984 5.703780 5.941498 6.011252 5.454460 5.201267 5.903599 5.751786 6.034312 5.706760 5.155058 5.356880 4.922699 5.473569 5.118152 4.965276 5.523933 6.230149 5.482095 5.250168 6.469049 4.746605 5.407264 5.099289 6.285379 6.018249 5.085505 5.524451 6.785328 6.315572 6.424041 5.206121 5.122484 5.408296 5.536627 5.456124 6.065444 7.253338 5.100115 3.989535 5.444576 6.939803 5.579642 5.099391 7.128583 6.201053 4.468370 6.962383 3.936070 7.169259 5.192403 7.426713 6.383750 5.444638 6.096442 4.374993 5.444922 5.823418 6.890958 5.703667 6.178012 3.944489 5.866250 5.771096 5.507795 6.393932 5.077180 6.287005 5.128726 4.830662 4.667884 6.411311 6.445954 6.696599 5.320182 6.387416 6.689069 7.016564 6.178049 5.498358 5.171640 5.654906 5.806307 5.111696 5.457026 4.508993 5.564640 6.421786 7.144057 5.740563 5.157437 5.644469 5.732260 7.641645 5.963837 5.293226 4.878287 5.687768 5.791098 7.808607 5.741435 6.397495 7.295906 5.792557 5.423267 5.657491 5.550409 5.160598 3.984075 3.618882 3.734283 4.124160 3.647375 2.713016 4.255758 4.487736 3.426748 3.623157 3.513774 3.598643 4.010939 4.169971 2.889505 3.029056 4.859994 3.463733 2.400381 2.488988 3.393930 3.040437 3.721621 2.174957 2.313217 3.230926 2.992388 3.289757 4.528275 3.660948 3.271770 2.917122 2.957701 2.719551 2.813453 3.537468 2.350253 2.906776 2.550375 3.883141 3.420361 3.163614 2.620683 3.510590 2.409397 1.826218 0.000000 3.324276
178 7.184421 7.367719 6.353885 7.275197 5.135209 6.761643 6.534668 6.248510 6.709953 6.762193 7.311558 6.297950 6.357371 7.624652 8.135962 6.301880 5.790211 5.649954 7.367577 6.350744 7.170444 5.617802 6.869566 6.415300 6.165143 5.932642 6.017737 6.309366 6.051049 6.558432 6.269693 6.670844 5.994810 6.291091 5.683681 5.961249 5.850498 5.758820 6.734763 6.884032 6.521842 5.584595 7.005226 5.131045 6.557637 5.269172 6.584973 6.897773 5.664934 6.496442 7.980700 6.859860 7.252704 6.048824 6.454678 6.274992 6.521364 6.106764 6.904080 8.799157 6.278684 5.375562 6.329146 7.408981 6.278194 5.923506 7.934586 6.900096 5.579991 9.079745 5.502164 6.607179 5.222940 7.835555 7.230783 6.842681 7.203040 5.658950 7.696399 5.611907 7.606896 6.342671 6.273266 3.410042 6.731704 6.682587 5.961037 6.437184 5.478982 6.349467 5.707519 5.320748 5.091687 6.765157 7.143003 8.555180 6.557509 7.238055 7.348260 7.247257 7.438436 6.598163 5.453256 6.500130 6.500356 5.269234 6.150717 4.848607 6.515580 6.951826 8.024880 5.954505 5.424649 6.222516 5.774257 8.122038 6.800420 6.107819 5.352493 6.292224 6.379068 7.540661 4.986403 5.813021 7.107181 6.099287 5.652130 5.193867 5.677774 4.814273 5.749444 4.393213 4.214567 4.674037 4.700979 3.938055 4.002210 3.249631 3.444825 3.267107 3.469543 4.067138 3.257671 3.497572 4.612375 3.915986 4.167011 2.674155 2.310530 3.285503 3.842129 3.986227 3.875015 3.086596 4.366712 2.549584 2.275547 2.856131 3.917268 3.346180 3.036552 3.132236 3.119986 3.827468 2.868409 2.783869 2.364285 3.435220 2.493460 2.932020 4.357803 3.755516 2.528328 2.513702 2.143694 3.392515 3.324276 0.000000;
